scenario_id,replicate_id,realised_kappa,misclass_primary_to_secondary,misclass_secondary_to_primary,net_primary_rate,unsafe_secondary_rate,over_escalation_rate,over_escalation_burden_hours_per_100,n_latent_primary,n_latent_secondary
12,0,0.7189127347325229,0.0,0.0633879781420765,0.143,0.0,0.0633879781420765,4.833333333333333,85,915
12,1,0.7207592246414474,0.0,0.08144796380090498,0.188,0.0,0.08144796380090498,6.000000000000001,116,884
12,2,0.7042800259900375,0.0,0.07511210762331838,0.175,0.0,0.07511210762331838,5.583333333333333,108,892
12,3,0.717253619153675,0.0,0.07119021134593993,0.165,0.0,0.07119021134593993,5.333333333333333,101,899
12,4,0.6628300109002904,0.0,0.07386990077177508,0.16,0.0,0.07386990077177508,5.583333333333332,93,907
12,5,0.7478249905434369,0.0,0.06411698537682789,0.168,0.0,0.06411698537682789,4.75,111,889
12,6,0.7108567022578322,0.0,0.07494407158836688,0.173,0.0,0.07494407158836688,5.583333333333333,106,894
12,7,0.6884070343179103,0.0,0.07897664071190211,0.172,0.0,0.07897664071190211,5.916666666666667,101,899
12,8,0.6606887565826381,0.0,0.0782800441014333,0.164,0.0,0.0782800441014333,5.916666666666667,93,907
12,9,0.684468956932174,0.0,0.07880133185349611,0.17,0.0,0.07880133185349611,5.916666666666667,99,901
12,10,0.6605409024961871,0.0,0.07378854625550661,0.159,0.0,0.07378854625550661,5.583333333333333,92,908
12,11,0.6585526088309533,0.0,0.08416389811738649,0.173,0.0,0.08416389811738649,6.333333333333333,97,903
12,12,0.6594712668499432,0.0,0.0859375,0.181,0.0,0.0859375,6.416666666666668,104,896
12,13,0.7411845902873638,0.0,0.0715909090909091,0.183,0.0,0.0715909090909091,5.250000000000001,120,880
12,14,0.6639439906651111,0.0,0.08178844056706652,0.158,0.0,0.08178844056706652,6.25,83,917
12,15,0.6905426127441021,0.0,0.07158590308370044,0.157,0.0,0.07158590308370044,5.416666666666667,92,908
12,16,0.768276066625265,0.0,0.05228031145717464,0.148,0.0,0.05228031145717464,3.9166666666666665,101,899
12,17,0.7723092308516525,0.0,0.056856187290969896,0.154,0.0,0.056856187290969896,4.249999999999999,103,897
12,18,0.6778627265698823,0.0,0.07897664071190211,0.172,0.0,0.07897664071190211,5.916666666666667,101,899
12,19,0.6798866371877831,0.0,0.08314855875831485,0.173,0.0,0.08314855875831485,6.25,98,902
12,20,0.6611361803613406,0.0,0.0801781737193764,0.174,0.0,0.0801781737193764,6.0,102,898
12,21,0.7107096971811214,0.0,0.07262569832402235,0.17,0.0,0.07262569832402235,5.416666666666668,105,895
12,22,0.7158241100807661,0.0,0.08542141230068337,0.197,0.0,0.08542141230068337,6.25,122,878
12,23,0.722499241208863,0.0,0.06808035714285714,0.165,0.0,0.06808035714285714,5.083333333333333,104,896
12,24,0.7358057511785542,0.0,0.06764374295377677,0.173,0.0,0.06764374295377677,5.0,113,887
12,25,0.681293302540416,0.0,0.07268722466960352,0.158,0.0,0.07268722466960352,5.5,92,908
12,26,0.6947663823893873,0.0,0.0748074807480748,0.159,0.0,0.0748074807480748,5.666666666666668,91,909
12,27,0.7347503558766056,0.0,0.06354515050167224,0.16,0.0,0.06354515050167224,4.75,103,897
12,28,0.6501481725386896,0.0,0.0903010033444816,0.184,0.0,0.0903010033444816,6.75,103,897
12,29,0.7588978185993114,0.0,0.07077625570776255,0.186,0.0,0.07077625570776255,5.166666666666666,124,876
12,30,0.6826139248964322,0.0,0.08555555555555555,0.177,0.0,0.08555555555555555,6.416666666666666,100,900
12,31,0.7032537355118003,0.0,0.07436182019977802,0.166,0.0,0.07436182019977802,5.583333333333333,99,901
12,32,0.6834862385321104,0.0,0.07683863885839737,0.159,0.0,0.07683863885839737,5.833333333333334,89,911
12,33,0.6757705218187368,0.0,0.07025246981339188,0.153,0.0,0.07025246981339188,5.333333333333334,89,911
12,34,0.7236223275684383,0.0,0.06084070796460177,0.151,0.0,0.06084070796460177,4.583333333333333,96,904
12,35,0.6271874663121207,0.0,0.0858085808580858,0.169,0.0,0.0858085808580858,6.500000000000001,91,909
12,36,0.7156349096925413,0.0,0.06927374301675977,0.167,0.0,0.06927374301675977,5.166666666666666,105,895
12,37,0.768650341685649,0.0,0.057971014492753624,0.155,0.0,0.057971014492753624,4.333333333333333,103,897
12,38,0.7098214285714289,0.0,0.07087486157253599,0.161,0.0,0.07087486157253599,5.333333333333333,97,903
12,39,0.711357489680042,0.0,0.08220720720720721,0.185,0.0,0.08220720720720721,6.083333333333334,112,888
12,40,0.6461596527646728,0.0,0.08078602620087336,0.158,0.0,0.08078602620087336,6.166666666666667,84,916
12,41,0.7340947768032469,0.0,0.07094594594594594,0.175,0.0,0.07094594594594594,5.25,112,888
12,42,0.7185017026106695,0.0,0.0664451827242525,0.157,0.0,0.0664451827242525,5.0,97,903
12,43,0.7149321266968328,0.0,0.06961325966850829,0.158,0.0,0.06961325966850829,5.25,95,905
12,44,0.6855827602608859,0.0,0.08211473565804274,0.184,0.0,0.08211473565804274,6.083333333333333,111,889
12,45,0.6987020401043446,0.0,0.0853932584269663,0.186,0.0,0.0853932584269663,6.333333333333333,110,890
12,46,0.7312064862959371,0.0,0.06674082313681869,0.161,0.0,0.06674082313681869,5.0,101,899
12,47,0.7192178100527719,0.0,0.08163265306122448,0.19,0.0,0.08163265306122448,5.999999999999999,118,882
12,48,0.688372093023256,0.0,0.07150715071507151,0.156,0.0,0.07150715071507151,5.416666666666667,91,909
12,49,0.6892452598960068,0.0,0.07547169811320754,0.167,0.0,0.07547169811320754,5.666666666666668,99,901
12,50,0.7330010679957278,0.0,0.06451612903225806,0.159,0.0,0.06451612903225806,4.833333333333333,101,899
12,51,0.7090176806399766,0.0,0.07142857142857142,0.155,0.0,0.07142857142857142,5.416666666666667,90,910
12,52,0.6989733954762966,0.0,0.06297502714440825,0.137,0.0,0.06297502714440825,4.833333333333334,79,921
12,53,0.7176439058940636,0.0,0.06476399560922064,0.148,0.0,0.06476399560922064,4.916666666666667,89,911
12,54,0.7497590272113885,0.0,0.06077348066298342,0.15,0.0,0.06077348066298342,4.583333333333333,95,905
12,55,0.6466979181028543,0.0,0.08839779005524862,0.175,0.0,0.08839779005524862,6.666666666666667,95,905
