scenario_id,replicate_id,realised_kappa,misclass_primary_to_secondary,misclass_secondary_to_primary,net_primary_rate,unsafe_secondary_rate,over_escalation_rate,over_escalation_burden_hours_per_100,n_latent_primary,n_latent_secondary
27,0,0.7873339298683477,0.0019455252918287938,0.13991769547325103,0.581,0.0019455252918287938,0.13991769547325103,5.666666666666668,514,486
27,1,0.8107280927835052,0.0036429872495446266,0.09090909090909091,0.588,0.0036429872495446266,0.09090909090909091,3.416666666666667,549,451
27,2,0.8256820440483442,0.001949317738791423,0.10882956878850103,0.565,0.001949317738791423,0.10882956878850103,4.416666666666667,513,487
27,3,0.8073959938366718,0.0019267822736030828,0.12058212058212059,0.576,0.0019267822736030828,0.12058212058212059,4.833333333333334,519,481
27,4,0.8117824204780727,0.0,0.128,0.564,0.0,0.128,5.333333333333333,500,500
27,5,0.789494787489976,0.0,0.1384928716904277,0.577,0.0,0.1384928716904277,5.666666666666668,509,491
27,6,0.8219900314417607,0.0,0.10578842315369262,0.552,0.0,0.10578842315369262,4.416666666666668,499,501
27,7,0.7860256769187698,0.002036659877800407,0.1237721021611002,0.553,0.002036659877800407,0.1237721021611002,5.25,491,509
27,8,0.8119578785647986,0.003992015968063872,0.12625250501002003,0.562,0.003992015968063872,0.12625250501002003,5.249999999999999,501,499
27,9,0.8196645761115676,0.0,0.09811320754716982,0.522,0.0,0.09811320754716982,4.333333333333333,470,530
27,10,0.776948983610774,0.0038022813688212928,0.13924050632911392,0.59,0.0038022813688212928,0.13924050632911392,5.5,526,474
27,11,0.8074987266842859,0.0019230769230769232,0.11458333333333333,0.574,0.0019230769230769232,0.11458333333333333,4.583333333333333,520,480
27,12,0.7836321746969849,0.001937984496124031,0.12396694214876033,0.575,0.001937984496124031,0.12396694214876033,5.0,516,484
27,13,0.8179868950564441,0.0,0.11591355599214145,0.55,0.0,0.11591355599214145,4.916666666666667,491,509
27,14,0.7966006122120187,0.0,0.1337579617834395,0.592,0.0,0.1337579617834395,5.249999999999999,529,471
27,15,0.8019714838936808,0.002036659877800407,0.12966601178781925,0.556,0.002036659877800407,0.12966601178781925,5.5,491,509
27,16,0.8078962639825507,0.004032258064516129,0.13095238095238096,0.56,0.004032258064516129,0.13095238095238096,5.5,496,504
27,17,0.8159757087935608,0.004140786749482402,0.11218568665377177,0.539,0.004140786749482402,0.11218568665377177,4.833333333333334,483,517
27,18,0.7899697556448129,0.0,0.13555992141453832,0.56,0.0,0.13555992141453832,5.75,491,509
27,19,0.7878812134795486,0.004016064257028112,0.13745019920318724,0.565,0.004016064257028112,0.13745019920318724,5.75,498,502
27,20,0.7917309163439163,0.00423728813559322,0.12121212121212122,0.534,0.00423728813559322,0.12121212121212122,5.333333333333333,472,528
27,21,0.8115726467628582,0.00196078431372549,0.12653061224489795,0.571,0.00196078431372549,0.12653061224489795,5.166666666666666,510,490
27,22,0.7877852386615255,0.00398406374501992,0.14056224899598393,0.57,0.00398406374501992,0.14056224899598393,5.833333333333333,502,498
27,23,0.78002199780022,0.0,0.11530815109343936,0.555,0.0,0.11530815109343936,4.833333333333333,497,503
27,24,0.7960122392656441,0.004073319755600814,0.1237721021611002,0.552,0.004073319755600814,0.1237721021611002,5.25,491,509
27,25,0.7800079197148903,0.0,0.13529411764705881,0.559,0.0,0.13529411764705881,5.75,490,510
27,26,0.8075157095251654,0.0037735849056603774,0.1,0.575,0.0037735849056603774,0.1,3.9166666666666665,530,470
27,27,0.7913950456323339,0.0,0.13729508196721313,0.579,0.0,0.13729508196721313,5.583333333333333,512,488
27,28,0.8116134307599194,0.006355932203389831,0.10416666666666667,0.524,0.006355932203389831,0.10416666666666667,4.583333333333334,472,528
27,29,0.8256764555014107,0.0,0.1285140562248996,0.566,0.0,0.1285140562248996,5.333333333333333,502,498
27,30,0.809916363199808,0.004166666666666667,0.11346153846153846,0.537,0.004166666666666667,0.11346153846153846,4.916666666666667,480,520
27,31,0.8113359023763649,0.0019230769230769232,0.12291666666666666,0.578,0.0019230769230769232,0.12291666666666666,4.916666666666667,520,480
27,32,0.8057886981035367,0.001984126984126984,0.125,0.565,0.001984126984126984,0.125,5.166666666666667,504,496
27,33,0.793975277033244,0.0021008403361344537,0.13358778625954199,0.545,0.0021008403361344537,0.13358778625954199,5.833333333333334,476,524
27,34,0.7977799846232702,0.0,0.11632653061224489,0.567,0.0,0.11632653061224489,4.749999999999999,510,490
27,35,0.8167598305330477,0.0,0.13052631578947368,0.587,0.0,0.13052631578947368,5.166666666666667,525,475
27,36,0.8116745736632902,0.0019801980198019802,0.1292929292929293,0.568,0.0019801980198019802,0.1292929292929293,5.333333333333333,505,495
27,37,0.7681038894575231,0.004081632653061225,0.14313725490196078,0.561,0.004081632653061225,0.14313725490196078,6.083333333333333,490,510
27,38,0.7937640660916089,0.003898635477582846,0.12114989733059549,0.57,0.003898635477582846,0.12114989733059549,4.916666666666667,513,487
27,39,0.8139955358928614,0.0020833333333333333,0.12307692307692308,0.543,0.0020833333333333333,0.12307692307692308,5.333333333333333,480,520
27,40,0.772,0.00408997955010225,0.12524461839530332,0.551,0.00408997955010225,0.12524461839530332,5.333333333333333,489,511
27,41,0.8337059921941994,0.003875968992248062,0.1012396694214876,0.563,0.003875968992248062,0.1012396694214876,4.083333333333333,516,484
27,42,0.8216604414805792,0.0,0.10721649484536082,0.567,0.0,0.10721649484536082,4.333333333333332,515,485
27,43,0.8113480187528098,0.0,0.10570824524312897,0.577,0.0,0.10570824524312897,4.166666666666667,527,473
27,44,0.8078270443399059,0.0,0.109979633401222,0.563,0.0,0.109979633401222,4.5,509,491
27,45,0.80724826824616,0.002136752136752137,0.09210526315789473,0.516,0.002136752136752137,0.09210526315789473,4.083333333333334,468,532
27,46,0.8038470006605153,0.0,0.11178861788617886,0.563,0.0,0.11178861788617886,4.583333333333333,508,492
27,47,0.8019841587326987,0.0,0.11992263056092843,0.545,0.0,0.11992263056092843,5.166666666666667,483,517
27,48,0.808,0.00202020202020202,0.10891089108910891,0.549,0.00202020202020202,0.10891089108910891,4.583333333333333,495,505
27,49,0.7834178271192966,0.0,0.12317327766179541,0.58,0.0,0.12317327766179541,4.916666666666667,521,479
27,50,0.7997949900698316,0.0,0.13717693836978131,0.566,0.0,0.13717693836978131,5.75,497,503
27,51,0.815994111811578,0.006012024048096192,0.10578842315369262,0.549,0.006012024048096192,0.10578842315369262,4.416666666666668,499,501
27,52,0.8171941919983287,0.0038240917782026767,0.12159329140461216,0.579,0.0038240917782026767,0.12159329140461216,4.833333333333332,523,477
27,53,0.8020981593129808,0.001984126984126984,0.12096774193548387,0.563,0.001984126984126984,0.12096774193548387,5.0,504,496
27,54,0.8033455339369422,0.0,0.13877551020408163,0.578,0.0,0.13877551020408163,5.666666666666667,510,490
27,55,0.782005231874435,0.002070393374741201,0.13926499032882012,0.554,0.002070393374741201,0.13926499032882012,6.0,483,517
27,56,0.7980096955346144,0.0020408163265306124,0.11960784313725491,0.55,0.0020408163265306124,0.11960784313725491,5.083333333333333,490,510
27,57,0.772,0.0,0.13333333333333333,0.558,0.0,0.13333333333333333,5.666666666666667,490,510
27,58,0.7958652710789121,0.002074688796680498,0.11003861003861004,0.538,0.002074688796680498,0.11003861003861004,4.75,482,518
27,59,0.8140089275714766,0.005952380952380952,0.09274193548387097,0.547,0.005952380952380952,0.09274193548387097,3.833333333333334,504,496
27,60,0.8599983199798399,0.0020491803278688526,0.09765625,0.537,0.0020491803278688526,0.09765625,4.166666666666667,488,512
27,61,0.7978771092824438,0.0020491803278688526,0.09765625,0.537,0.0020491803278688526,0.09765625,4.166666666666667,488,512
27,62,0.7858663806215078,0.003976143141153081,0.13078470824949698,0.566,0.003976143141153081,0.13078470824949698,5.416666666666667,503,497
27,63,0.8120481156823853,0.00408997955010225,0.11741682974559686,0.547,0.00408997955010225,0.11741682974559686,5.0,489,511
27,64,0.8118893909618856,0.005964214711729622,0.1227364185110664,0.561,0.005964214711729622,0.1227364185110664,5.083333333333333,503,497
27,65,0.8019920796831874,0.0,0.12352941176470589,0.553,0.0,0.12352941176470589,5.250000000000001,490,510
27,66,0.8220000000000001,0.0,0.10141987829614604,0.557,0.0,0.10141987829614604,4.166666666666667,507,493
27,67,0.8138644933511597,0.01,0.13,0.56,0.01,0.13,5.416666666666667,500,500
27,68,0.7713827333801264,0.001949317738791423,0.1457905544147844,0.583,0.001949317738791423,0.1457905544147844,5.916666666666666,513,487
27,69,0.781584136195316,0.001968503937007874,0.14227642276422764,0.577,0.001968503937007874,0.14227642276422764,5.833333333333333,508,492
27,70,0.7679396643127213,0.0020964360587002098,0.13957934990439771,0.549,0.0020964360587002098,0.13957934990439771,6.083333333333334,477,523
27,71,0.8058804223401616,0.0,0.1341222879684418,0.561,0.0,0.1341222879684418,5.666666666666667,493,507
27,72,0.8019445444724523,0.002012072434607646,0.12524850894632206,0.559,0.002012072434607646,0.12524850894632206,5.249999999999999,497,503
27,73,0.8094649776572617,0.0038910505836575876,0.12757201646090535,0.574,0.0038910505836575876,0.12757201646090535,5.166666666666667,514,486
