scenario_id,replicate_id,realised_kappa,misclass_primary_to_secondary,misclass_secondary_to_primary,net_primary_rate,unsafe_secondary_rate,over_escalation_rate,over_escalation_burden_hours_per_100,n_latent_primary,n_latent_secondary
19,0,0.7573450825572012,0.0,0.10861423220973783,0.286,0.0,0.10861423220973783,7.250000000000001,199,801
19,1,0.7095674454963954,0.004761904761904762,0.11139240506329114,0.297,0.004761904761904762,0.11139240506329114,7.333333333333332,210,790
19,2,0.7045162360552398,0.0,0.12899106002554278,0.318,0.0,0.12899106002554278,8.416666666666666,217,783
19,3,0.7134887341607924,0.0,0.11475409836065574,0.298,0.0,0.11475409836065574,7.583333333333333,207,793
19,4,0.7236770068280187,0.0,0.11855670103092783,0.316,0.0,0.11855670103092783,7.666666666666668,224,776
19,5,0.7199853802893289,0.005376344086021506,0.09705159705159705,0.264,0.005376344086021506,0.09705159705159705,6.583333333333332,186,814
19,6,0.7329559845389775,0.004830917874396135,0.1021437578814628,0.287,0.004830917874396135,0.1021437578814628,6.75,207,793
19,7,0.7285645015073894,0.0047169811320754715,0.12055837563451777,0.306,0.0047169811320754715,0.12055837563451777,7.916666666666667,212,788
19,8,0.6881313270702009,0.0,0.1175,0.294,0.0,0.1175,7.833333333333332,200,800
19,9,0.701021961295934,0.0,0.1225,0.298,0.0,0.1225,8.166666666666668,200,800
19,10,0.7482840006062838,0.0,0.09796437659033079,0.291,0.0,0.09796437659033079,6.416666666666668,214,786
19,11,0.7278731836195509,0.0,0.11577608142493638,0.305,0.0,0.11577608142493638,7.583333333333333,214,786
19,12,0.6818352847435868,0.005076142131979695,0.12204234122042341,0.294,0.005076142131979695,0.12204234122042341,8.166666666666668,197,803
19,13,0.7089870102383662,0.0,0.1273644388398487,0.308,0.0,0.1273644388398487,8.416666666666666,207,793
19,14,0.752704466052111,0.0,0.10741687979539642,0.302,0.0,0.10741687979539642,7.0,218,782
19,15,0.6748399647130674,0.0,0.11866501854140915,0.287,0.0,0.11866501854140915,8.000000000000002,191,809
19,16,0.6620753599874883,0.005208333333333333,0.12747524752475248,0.294,0.005208333333333333,0.12747524752475248,8.583333333333336,192,808
19,17,0.6682645258670736,0.0,0.1267080745341615,0.297,0.0,0.1267080745341615,8.500000000000002,195,805
19,18,0.6612255729522497,0.0,0.12990196078431374,0.29,0.0,0.12990196078431374,8.833333333333334,184,816
19,19,0.7430612880829639,0.0,0.09987357774968394,0.288,0.0,0.09987357774968394,6.583333333333334,209,791
19,20,0.6852543033814272,0.00510204081632653,0.11940298507462686,0.291,0.00510204081632653,0.11940298507462686,8.0,196,804
19,21,0.7257428906166792,0.009708737864077669,0.12342569269521411,0.302,0.009708737864077669,0.12342569269521411,8.166666666666668,206,794
19,22,0.705625817706062,0.0,0.1232876712328767,0.296,0.0,0.1232876712328767,8.25,197,803
19,23,0.6833776044293511,0.005405405405405406,0.12883435582822086,0.289,0.005405405405405406,0.12883435582822086,8.75,185,815
19,24,0.6898024618155065,0.0,0.1330049261083744,0.296,0.0,0.1330049261083744,9.0,188,812
19,25,0.7034784671454142,0.005025125628140704,0.1285892634207241,0.301,0.005025125628140704,0.1285892634207241,8.583333333333336,199,801
19,26,0.7434111652798652,0.0,0.1136653895274585,0.306,0.0,0.1136653895274585,7.416666666666667,217,783
19,27,0.6660747886465428,0.005,0.145,0.315,0.005,0.145,9.666666666666666,200,800
19,28,0.7765258606352903,0.0,0.10526315789473684,0.303,0.0,0.10526315789473684,6.833333333333332,221,779
19,29,0.7041387996178233,0.0,0.1169811320754717,0.298,0.0,0.1169811320754717,7.750000000000001,205,795
19,30,0.6887180597661325,0.005,0.12875,0.302,0.005,0.12875,8.583333333333334,200,800
19,31,0.6857166487470019,0.0,0.11875,0.295,0.0,0.11875,7.916666666666667,200,800
19,32,0.6742581846052775,0.005025125628140704,0.12734082397003746,0.3,0.005025125628140704,0.12734082397003746,8.500000000000002,199,801
19,33,0.6816434406535319,0.0,0.11003627569528417,0.264,0.0,0.11003627569528417,7.583333333333333,173,827
19,34,0.6943650568105654,0.009523809523809525,0.12278481012658228,0.305,0.009523809523809525,0.12278481012658228,8.083333333333332,210,790
19,35,0.6140297468904932,0.0,0.14570361145703611,0.314,0.0,0.14570361145703611,9.75,197,803
19,36,0.7165610129673337,0.0,0.11639549436795996,0.294,0.0,0.11639549436795996,7.750000000000001,201,799
19,37,0.7235232890970595,0.004901960784313725,0.11557788944723618,0.295,0.004901960784313725,0.11557788944723618,7.666666666666668,204,796
19,38,0.6603006473011287,0.0,0.13892365456821026,0.312,0.0,0.13892365456821026,9.250000000000002,201,799
19,39,0.6972972972972973,0.0,0.1295143212951432,0.301,0.0,0.1295143212951432,8.666666666666666,197,803
19,40,0.7004347974939231,0.0,0.11206896551724138,0.279,0.0,0.11206896551724138,7.583333333333333,188,812
19,41,0.7031553297815224,0.0,0.1337579617834395,0.32,0.0,0.1337579617834395,8.75,215,785
19,42,0.6867469879518073,0.0,0.12610340479192939,0.307,0.0,0.12610340479192939,8.333333333333334,207,793
19,43,0.6987134248954998,0.0,0.12265331664580725,0.299,0.0,0.12265331664580725,8.166666666666668,201,799
19,44,0.6855755052476363,0.005076142131979695,0.1320049813200498,0.302,0.005076142131979695,0.1320049813200498,8.833333333333336,197,803
19,45,0.7007701915070774,0.004807692307692308,0.1388888888888889,0.317,0.004807692307692308,0.1388888888888889,9.166666666666666,208,792
19,46,0.6408066136482262,0.0053475935828877,0.13530135301353013,0.296,0.0053475935828877,0.13530135301353013,9.166666666666666,187,813
19,47,0.7036564238169053,0.010362694300518135,0.1090458488228005,0.279,0.010362694300518135,0.1090458488228005,7.333333333333334,193,807
19,48,0.6787985446065147,0.0,0.1213653603034134,0.305,0.0,0.1213653603034134,8.000000000000002,209,791
19,49,0.6948324969483249,0.0,0.13762626262626262,0.317,0.0,0.13762626262626262,9.083333333333334,208,792
19,50,0.7368130161754721,0.0,0.1123882503192848,0.305,0.0,0.1123882503192848,7.333333333333332,217,783
19,51,0.6953545543169584,0.0,0.11764705882352941,0.31,0.0,0.11764705882352941,7.666666666666668,218,782
19,52,0.7281731079771774,0.0,0.11125158027812895,0.297,0.0,0.11125158027812895,7.333333333333334,209,791
19,53,0.7287219612870283,0.0,0.11195928753180662,0.302,0.0,0.11195928753180662,7.333333333333334,214,786
19,54,0.6901760693112419,0.005319148936170213,0.12561576354679804,0.289,0.005319148936170213,0.12561576354679804,8.500000000000002,188,812
19,55,0.6895829688284862,0.0,0.11945812807881774,0.285,0.0,0.11945812807881774,8.083333333333334,188,812
19,56,0.68951445975516,0.0111731843575419,0.11084043848964677,0.268,0.0111731843575419,0.11084043848964677,7.583333333333333,179,821
19,57,0.7005331579313259,0.0,0.12578616352201258,0.305,0.0,0.12578616352201258,8.333333333333334,205,795
19,58,0.7229944800354569,0.0041841004184100415,0.11826544021024968,0.328,0.0041841004184100415,0.11826544021024968,7.5,239,761
19,59,0.7214244686961516,0.0,0.1090686274509804,0.273,0.0,0.1090686274509804,7.416666666666667,184,816
19,60,0.7033146509687805,0.0,0.10403916768665851,0.268,0.0,0.10403916768665851,7.083333333333331,183,817
19,61,0.7034334571825059,0.0,0.11960542540073983,0.286,0.0,0.11960542540073983,8.083333333333334,189,811
19,62,0.6765219641586336,0.0,0.13466334164588528,0.306,0.0,0.13466334164588528,9.0,198,802
19,63,0.7111102632167055,0.0,0.11654135338345864,0.295,0.0,0.11654135338345864,7.750000000000001,202,798
19,64,0.7037975726855,0.0045662100456621,0.13188220230473752,0.321,0.0045662100456621,0.13188220230473752,8.583333333333334,219,781
19,65,0.7142227908635193,0.0,0.12005108556832694,0.311,0.0,0.12005108556832694,7.833333333333332,217,783
19,66,0.728248934955422,0.0,0.1011378002528445,0.289,0.0,0.1011378002528445,6.666666666666667,209,791
19,67,0.6584471842719093,0.005,0.1225,0.297,0.005,0.1225,8.166666666666668,200,800
19,68,0.6807639836289222,0.0,0.13043478260869565,0.3,0.0,0.13043478260869565,8.75,195,805
19,69,0.7402964008468597,0.0,0.10285006195786865,0.276,0.0,0.10285006195786865,6.916666666666668,193,807
