scenario_id,replicate_id,realised_kappa,misclass_primary_to_secondary,misclass_secondary_to_primary,net_primary_rate,unsafe_secondary_rate,over_escalation_rate,over_escalation_burden_hours_per_100,n_latent_primary,n_latent_secondary
24,0,0.4840350856141782,0.017716535433070866,0.2804878048780488,0.637,0.017716535433070866,0.2804878048780488,11.500000000000002,508,492
24,1,0.4822571968272073,0.009487666034155597,0.3361522198731501,0.681,0.009487666034155597,0.3361522198731501,13.249999999999998,527,473
24,2,0.516,0.028,0.292,0.632,0.028,0.292,12.166666666666666,500,500
24,3,0.42425793244626403,0.018442622950819672,0.328125,0.647,0.018442622950819672,0.328125,14.0,488,512
24,4,0.5048631658287428,0.021400778210116732,0.3045267489711934,0.651,0.021400778210116732,0.3045267489711934,12.333333333333334,514,486
24,5,0.47197465478342954,0.017964071856287425,0.28857715430861725,0.636,0.017964071856287425,0.28857715430861725,12.0,501,499
24,6,0.47449187560443423,0.018108651911468814,0.30218687872763417,0.64,0.018108651911468814,0.30218687872763417,12.666666666666664,497,503
24,7,0.48459397235658874,0.023076923076923078,0.30625,0.655,0.023076923076923078,0.30625,12.25,520,480
24,8,0.5361484325015996,0.01642710472279261,0.2651072124756335,0.615,0.01642710472279261,0.2651072124756335,11.333333333333334,487,513
24,9,0.5240285582865029,0.010416666666666666,0.27884615384615385,0.62,0.010416666666666666,0.27884615384615385,12.083333333333334,480,520
24,10,0.5217398264655972,0.027600849256900213,0.28166351606805295,0.607,0.027600849256900213,0.28166351606805295,12.416666666666668,471,529
24,11,0.5058220959545436,0.01859504132231405,0.26744186046511625,0.613,0.01859504132231405,0.26744186046511625,11.5,484,516
24,12,0.5136031001297059,0.012448132780082987,0.2528957528957529,0.607,0.012448132780082987,0.2528957528957529,10.916666666666668,482,518
24,13,0.4594529664019988,0.018255578093306288,0.33136094674556216,0.652,0.018255578093306288,0.33136094674556216,14.0,493,507
24,14,0.5579292686829893,0.02857142857142857,0.25098039215686274,0.604,0.02857142857142857,0.25098039215686274,10.666666666666666,490,510
24,15,0.524,0.020618556701030927,0.283495145631068,0.621,0.020618556701030927,0.283495145631068,12.166666666666668,485,515
