scenario_id,replicate_id,realised_kappa,misclass_primary_to_secondary,misclass_secondary_to_primary,net_primary_rate,unsafe_secondary_rate,over_escalation_rate,over_escalation_burden_hours_per_100,n_latent_primary,n_latent_secondary
16,0,0.36970792503092004,0.014778325123152709,0.29234629861982436,0.433,0.014778325123152709,0.29234629861982436,19.41666666666667,203,797
16,1,0.37575360543830166,0.014423076923076924,0.2878787878787879,0.433,0.014423076923076924,0.2878787878787879,19.000000000000004,208,792
16,2,0.3615364897323675,0.02577319587628866,0.3052109181141439,0.435,0.02577319587628866,0.3052109181141439,20.5,194,806
16,3,0.4124699098961951,0.010526315789473684,0.291358024691358,0.424,0.010526315789473684,0.291358024691358,19.666666666666668,190,810
16,4,0.4192196288936999,0.005319148936170213,0.26108374384236455,0.399,0.005319148936170213,0.26108374384236455,17.66666666666667,188,812
16,5,0.3537964458804521,0.004672897196261682,0.29770992366412213,0.447,0.004672897196261682,0.29770992366412213,19.5,214,786
16,6,0.4080167371974704,0.01762114537444934,0.2613195342820181,0.425,0.01762114537444934,0.2613195342820181,16.833333333333332,227,773
16,7,0.38152864691129545,0.010471204188481676,0.27935723114956734,0.415,0.010471204188481676,0.27935723114956734,18.833333333333332,191,809
16,8,0.38156336930051676,0.024509803921568627,0.2814070351758794,0.423,0.024509803921568627,0.2814070351758794,18.666666666666668,204,796
16,9,0.31217945645400935,0.0106951871657754,0.31365313653136534,0.44,0.0106951871657754,0.31365313653136534,21.25,187,813
16,10,0.4195555722665063,0.004629629629629629,0.274234693877551,0.43,0.004629629629629629,0.274234693877551,17.916666666666668,216,784
16,11,0.41793605308800236,0.019138755980861243,0.2831858407079646,0.429,0.019138755980861243,0.2831858407079646,18.666666666666668,209,791
16,12,0.39649534507963385,0.019801980198019802,0.2781954887218045,0.42,0.019801980198019802,0.2781954887218045,18.500000000000004,202,798
16,13,0.40755129294646086,0.03,0.2725,0.412,0.03,0.2725,18.166666666666668,200,800
16,14,0.4855967078189303,0.020202020202020204,0.24189526184538654,0.388,0.020202020202020204,0.24189526184538654,16.166666666666668,198,802
16,15,0.3964049288690197,0.010752688172043012,0.2751842751842752,0.408,0.010752688172043012,0.2751842751842752,18.666666666666668,186,814
16,16,0.3908773255264898,0.009950248756218905,0.2928660826032541,0.433,0.009950248756218905,0.2928660826032541,19.5,201,799
16,17,0.3616694011484825,0.022099447513812154,0.2600732600732601,0.39,0.022099447513812154,0.2600732600732601,17.75,181,819
16,18,0.3803877985571886,0.015873015873015872,0.2762022194821208,0.41,0.015873015873015872,0.2762022194821208,18.666666666666668,189,811
16,19,0.4267528043918823,0.018691588785046728,0.2684478371501272,0.421,0.018691588785046728,0.2684478371501272,17.583333333333332,214,786
16,20,0.433831226346727,0.005813953488372093,0.25966183574879226,0.386,0.005813953488372093,0.25966183574879226,17.916666666666664,172,828
16,21,0.47243346007604575,0.013888888888888888,0.2538265306122449,0.412,0.013888888888888888,0.2538265306122449,16.583333333333336,216,784
16,22,0.38273672525085284,0.010101010101010102,0.286783042394015,0.426,0.010101010101010102,0.286783042394015,19.16666666666667,198,802
16,23,0.3886774500475737,0.013333333333333334,0.2670967741935484,0.429,0.013333333333333334,0.2670967741935484,17.25,225,775
16,24,0.3904579854880238,0.010752688172043012,0.28132678132678135,0.413,0.010752688172043012,0.28132678132678135,19.083333333333332,186,814
16,25,0.42206155163392467,0.015,0.28125,0.422,0.015,0.28125,18.75,200,800
16,26,0.3747745581339424,0.015228426395939087,0.286425902864259,0.424,0.015228426395939087,0.286425902864259,19.166666666666668,197,803
16,27,0.3731334873499746,0.0,0.30125,0.441,0.0,0.30125,20.083333333333332,200,800
16,28,0.37578331878453286,0.02040816326530612,0.27860696517412936,0.416,0.02040816326530612,0.27860696517412936,18.666666666666668,196,804
16,29,0.4526642007397782,0.019801980198019802,0.23558897243107768,0.386,0.019801980198019802,0.23558897243107768,15.666666666666666,202,798
16,30,0.40089259726399534,0.019230769230769232,0.26515151515151514,0.414,0.019230769230769232,0.26515151515151514,17.5,208,792
16,31,0.4094154665375772,0.015873015873015872,0.279901356350185,0.413,0.015873015873015872,0.279901356350185,18.91666666666667,189,811
16,32,0.3786801254110271,0.03333333333333333,0.2848101265822785,0.428,0.03333333333333333,0.2848101265822785,18.75,210,790
16,33,0.42821603402616165,0.03015075376884422,0.24469413233458176,0.389,0.03015075376884422,0.24469413233458176,16.333333333333336,199,801
16,34,0.38036498655463796,0.02403846153846154,0.2828282828282828,0.427,0.02403846153846154,0.2828282828282828,18.666666666666668,208,792
16,35,0.4262612568993898,0.014563106796116505,0.2607052896725441,0.41,0.014563106796116505,0.2607052896725441,17.250000000000004,206,794
16,36,0.4397438829179054,0.018691588785046728,0.2989821882951654,0.445,0.018691588785046728,0.2989821882951654,19.583333333333332,214,786
16,37,0.39435929340346504,0.01932367149758454,0.29129886506935687,0.434,0.01932367149758454,0.29129886506935687,19.25,207,793
16,38,0.41481969131738705,0.025252525252525252,0.26807980049875313,0.408,0.025252525252525252,0.26807980049875313,17.916666666666668,198,802
16,39,0.44064724430262636,0.018779342723004695,0.2719186785260483,0.423,0.018779342723004695,0.2719186785260483,17.833333333333332,213,787
16,40,0.37777652550411844,0.02926829268292683,0.3031446540880503,0.44,0.02926829268292683,0.3031446540880503,20.083333333333332,205,795
16,41,0.43871448459773715,0.018957345971563982,0.24461343472750316,0.4,0.018957345971563982,0.24461343472750316,16.083333333333332,211,789
16,42,0.40652966358426285,0.010869565217391304,0.2647058823529412,0.398,0.010869565217391304,0.2647058823529412,18.0,184,816
16,43,0.34832979339640857,0.014423076923076924,0.2815656565656566,0.428,0.014423076923076924,0.2815656565656566,18.583333333333332,208,792
16,44,0.40510024181350496,0.0,0.2829028290282903,0.417,0.0,0.2829028290282903,19.166666666666668,187,813
16,45,0.4341082309793509,0.009708737864077669,0.2682619647355164,0.417,0.009708737864077669,0.2682619647355164,17.750000000000004,206,794
16,46,0.3706978617457528,0.0182648401826484,0.31370038412291934,0.46,0.0182648401826484,0.31370038412291934,20.41666666666667,219,781
16,47,0.38057852473208176,0.010752688172043012,0.269041769041769,0.403,0.010752688172043012,0.269041769041769,18.249999999999996,186,814
16,48,0.4745495137831502,0.004545454545454545,0.26153846153846155,0.423,0.004545454545454545,0.26153846153846155,17.000000000000004,220,780
16,49,0.45118077871609,0.026785714285714284,0.2706185567010309,0.428,0.026785714285714284,0.2706185567010309,17.5,224,776
16,50,0.43458510576867554,0.014423076923076924,0.26136363636363635,0.412,0.014423076923076924,0.26136363636363635,17.25,208,792
16,51,0.4356412040303002,0.015,0.26,0.405,0.015,0.26,17.333333333333332,200,800
16,52,0.4372958330013545,0.02185792349726776,0.2594859241126071,0.391,0.02185792349726776,0.2594859241126071,17.666666666666668,183,817
16,53,0.3930104805294635,0.009708737864077669,0.2947103274559194,0.438,0.009708737864077669,0.2947103274559194,19.5,206,794
16,54,0.40453863465866474,0.014492753623188406,0.29129886506935687,0.435,0.014492753623188406,0.29129886506935687,19.25,207,793
16,55,0.3799627487501225,0.010050251256281407,0.26841448189762795,0.412,0.010050251256281407,0.26841448189762795,17.916666666666668,199,801
16,56,0.39638496380686206,0.009302325581395349,0.27388535031847133,0.428,0.009302325581395349,0.27388535031847133,17.916666666666668,215,785
